"head", "tail"
"김칫거리001", "배추"001
"김칫거리001", "이른다"001
"깃007", "저고리"001
"깃007", "두루마기"001
"깃007", "목"001
"깃007", "둘러대다"001
"깃007", "앞"001
"깃007", "여미다"001
"깃007", "있다"001
"깃007", "되다"001
"깃007", "부분"001
"깃007", "위"001
"깃007", "가장자리"001
"깃007", "동정"010
"깃007", "싸다"005
"깃008", "양복"001
"깃008", "윗옷"001
"깃008", "목둘레"001
"깃008", "덧붙이다"001
"깃008", "부분"001
"깃009", "때"001
"깃009", "타다"002
"깃009", "이불"001
"깃009", "위쪽"001
"깃009", "베개"001
"깃009", "겉"001
"깃009", "덧대다"001
"깃009", "천"003
"깃발002", "깃대"002
"깃발002", "달리다"001
"깃발002", "천"003
"깃발002", "종이"001
"깃발002", "되다"001
"깃발002", "부분"001
"깃발003", "깃대"002
"깃발003", "반대쪽"001
"깃발003", "있다"001
"깃발003", "기폭"002
"깃발003", "귀"001
"깃발003", "붙이다"001
"깃발003", "오리"003
"깃털001", "조류"002
"깃털001", "몸"001
"깃털001", "표면"001
"깃털001", "덮다"001
"깃털001", "털"001
"깊다001", "겉"001
"깊다001", "속"001
"깊다001", "거리"001
"깊다003", "수준"001
"깊다003", "정도"011
"깊이001", "위"001
"깊이001", "밑바닥"001
"깊이001", "겉"001
"깊이001", "속"001
"깊이001", "거리"001
"깊이002", "생각"001
"깊이002", "사고"012
"깊이002", "신중"001
"깊이003", "내용"002
"깊이003", "지니다"001
"깊이003", "충실"001
"깊이003", "무게"001
"까닭001", "일"001
"까닭001", "생기다"001
"까닭001", "되다"001
"까닭001", "원인"002
"까닭001", "조건"002
"까마귀001", "까마귓과"001
"까마귀001", "새"003
"까마귀001", "이르다"001
"까마귀001", "말"001
"까마귀001", "몸"001
"까마귀001", "검은색"001
"까마귀001", "번식기"001
"까마귀001", "월"002
"까마귀001", "어미"001
"까마귀001", "새"003
"까마귀001", "먹이"001
"까마귀001", "물다"002
"까마귀001", "하다"001
"까마귀001", "반포조"001
"까마귀001", "효조"001
"까마귀001", "한다"001
"까마귀001", "잡식"001
"까마귀001", "갈까마귀"001
"까마귀001", "떼까마귀"001
"까마귀001", "잣까마귀"001
"까마귀002", "까마귓과"001
"까마귀002", "몸"001
"까마귀002", "색깔"001
"까마귀002", "광택"002
"까마귀002", "검은색"001
"까마귀002", "부리"001
"까마귀002", "나뭇가지"001
"까마귀002", "둥지"001
"까마귀002", "틀다"001
"까마귀002", "개"010
"까마귀002", "알"001
"까마귀002", "낳다"001
"까마귀002", "잡식"001
"까마귀002", "한국"005
"까마귀002", "중국"001
"까마귀002", "유럽"002
"까마귀002", "분포"002
"까만색001", "불빛"001
"까만색001", "밤하늘"001
"까만색001", "검은색"001
"까맣다001", "불빛"001
"까맣다001", "밤하늘"001
"까맣다001", "느낌"001
"까맣다001", "준다"001
"까치001", "까마귓과"001
"까치001", "머리"001
"까치001", "등"004
"까치001", "윤"002
"까치001", "나다"001
"까치001", "어깨"001
"까치001", "배"001
"까치001", "봄"001
"까치001", "개"010
"까치001", "알"001
"까치001", "낳다"001
"까치001", "새"003
"까치001", "울다"001
"까치001", "손"001
"까치001", "온다"001
"까치001", "하다"001
"까치001", "길조"002
"까치001", "여겨지다"001
"까치001", "최근"001
"까치001", "개체"002
"까치001", "수"026
"까치001", "증가"001
"까치001", "과실나무"001
"까치001", "농가"002
"까치001", "피해"001
"까치001", "주다"001
"까치001", "한다"001
"까치001", "사람"001
"까치001", "집"001
"까치001", "근처"001
"까치001", "사다"001
"까치001", "한국"005
"까치001", "일본"002
"까치001", "중국"001
"까치001", "유럽"002
"까치001", "분포"002
"까투리001", "꿩"002
"까투리001", "암컷"001
"깍두기001", "무"002
"깍두기001", "썰다"001
"깍두기001", "소금"001
"깍두기001", "절이다"001
"깍두기001", "후"008
"깍두기001", "고춧가루"001
"깍두기001", "양념"001
"깍두기001", "버무리다"001
"깍두기001", "만들다"001
"깍두기001", "김치"001
"깡통001", "양철"001
"깡통001", "쓰다"002
"깡통001", "기둥"001
"깡통001", "꼴"001
"깡통001", "만들다"001
"깡통001", "통조림통"001
"깡통001", "통"010
"깡통002", "아다"001
"깡통002", "머리"001
"깡통002", "비다"001
"깡통002", "사람"001
"깡통002", "속"001
"깡통002", "이르다"001
"깡통002", "말"001
"깨001", "참깨"001
"깨001", "들깨"001
"깨001", "이르다"001
"깨001", "말"001
"깨다003", "잠"001
"깨다003", "꿈"001
"깨다003", "벗어나다"001
"깨다003", "벗어나다"001
"깨다003", "하다"001
"깨다006", "일"001
"깨다006", "상태"001
"깨다006", "중간"001
"깨다006", "어그러뜨리다"001
"깨다008", "장벽"004
"깨다008", "기록"002
"깨다008", "넘다"001
"깨뜨리다001", "깨다"001
"깨뜨리다001", "강조"002
"깨뜨리다001", "이르다"001
"깨뜨리다001", "말"001
"껌001", "씹다"001
"껌001", "있다"001
"껌001", "고무"001
"껌001", "설탕"001
"껌001", "박하"001
"껌001", "향료"001
"껌001", "섞다"001
"껌001", "만들다"001
"껌001", "먹을거리"001
"껌001", "입"001
"껌001", "넣다"001
"껌001", "씹다"001
"껌001", "단물"001
"껌001", "빼다"001
"껌001", "먹다"002
"껍데기001", "달걀"001
"껍데기001", "조개"001
"껍데기001", "겉"001
"껍데기001", "싸다"005
"껍데기001", "물질"002
"껍데기002", "알맹이"001
"껍데기002", "빼내다"001
"껍데기002", "겉"001
"껍데기002", "남다"001
"껍데기002", "물건"001
"껍데기003", "화투"001
"껍데기003", "끗수"001
"껍데기003", "패"003
"껍데기003", "짝"001
"껍질001", "물체"001
"껍질001", "겉"001
"껍질001", "싸다"005
"껍질001", "물질"002
"껍질002", "화투"001
"껍질002", "끗수"001
"껍질002", "패"003
"껍질002", "짝"001
"껍질003", "원자"002
"껍질003", "구조"008
"껍질003", "나타내다"001
"껍질003", "모델"001
"껍질003", "원자핵"001
"껍질003", "주변"004
"껍질003", "에너지"001
"껍질003", "가지다"001
"껍질003", "전자"006
"껍질003", "궤도"002
"껍질003", "모임"001
"껍질003", "원자핵"001
"껍질003", "에너지"001
"껍질003", "케이"001
"껍질003", "껍질"001
"껍질003", "엘"001
"껍질003", "껍질"001
"껍질003", "엠"002
"껍질003", "껍질"001
"껍질003", "엔"001
"껍질003", "껍질"001
"껍질003", "하다"001
"껍질003", "복수"008
"껍질003", "전자"006
"껍질003", "궤도"002
"껍질003", "의하다"001
"껍질003", "층상"002
"껍질003", "구조"008
"껍질003", "만들다"001
"꼬까옷001", "어린아이"001
"꼬까옷001", "말"001
"꼬까옷001", "하다"001
"꼬까옷001", "만들다"001
"꼬까옷001", "아이"001
"꼬까옷001", "옷"001
"꼬까옷001", "이르다"001
"꼬까옷001", "말"001
"꼬다003", "남"004
"꼬다003", "마음"001
"꼬다003", "거슬리다"001
"꼬다003", "정도"011
"꼬다003", "빈정거리다"001
"꼬리001", "동물"001
"꼬리001", "꽁무니"001
"꼬리001", "몸뚱이"001
"꼬리001", "뒤"001
"꼬리001", "끝"001
"꼬리001", "붙다"001
"꼬리001", "나오다"001
"꼬리001", "부분"001
"꼬리001", "짐승"001
"꼬리001", "따르다"001
"꼬리001", "조금"001
"꼬리001", "모양"002
"꼬리002", "사물"010
"꼬리002", "한쪽"001
"꼬리002", "끝"001
"꼬리002", "내밀다"001
"꼬리002", "부분"001
"꼬리002", "비유"006
"꼬리002", "이르다"001
"꼬리002", "말"001
"꼬리003", "사람"001
"꼬리003", "찾다"001
"꼬리003", "쫓아가다"001
"꼬리003", "있다"001
"꼬리003", "흔적"001
"꼬리004", "무리"008
"꼬리004", "끝"001
"꼬리005", "음표"001
"꼬리005", "기둥"001
"꼬리005", "꼬부리다"001
"꼬리005", "덧붙이다"001
"꼬리005", "팔분음표"001
"꼬리005", "음표"001
"꼬리005", "붙다"001
"꼬마001", "어린아이"001
"꼬마001", "이르다"001
"꼬마001", "말"001
"꼬마002", "사물"010
"꼬마002", "이르다"001
"꼬마002", "말"001
"꼬마003", "키"001
"꼬마003", "사람"001
"꼬마003", "놀림조"001
"꼬마003", "이르다"001
"꼬마003", "말"001
"꼬투리001", "마르다"001
"꼬투리001", "담뱃잎"001
"꼬투리001", "줄기"001
"꼬투리002", "이야기"001
"꼬투리002", "사건"001
"꼬투리002", "실마리"001
"꼬투리003", "남"004
"꼬투리003", "해코지"001
"꼬투리003", "헐뜯다"001
"꼬투리003", "거리"001
"꼬투리004", "콩"001
"꼬투리004", "식물"002
"꼬투리004", "씨앗"001
"꼬투리004", "싸다"005
"꼬투리004", "껍질"001
"꼭006", "조금"001
"꼭대기001", "높이"002
"꼭대기001", "사물"010
"꼭대기001", "위쪽"001
"꼭대기002", "단체"002
"꼭대기002", "기관"011
"꼭대기002", "지위"004
"꼭대기002", "지위"004
"꼭대기002", "있다"001
"꼭대기002", "사람"001
"꼭대기002", "속"001
"꼭대기002", "이르다"001
"꼭대기002", "말"001
"꼭대기003", "머리"001
"꼭대기003", "위"001
"꼭대기003", "숫구멍"001
"꼭대기003", "자리"001
"꼭지001", "그릇"001
"꼭지001", "뚜껑"001
"꼭지001", "기구"015
"꼭지001", "붙다"001
"꼭지001", "손잡이"001
"꼭지002", "종이"001
"꼭지002", "연"013
"꼭지002", "가운데"001
"꼭지002", "붙이다"001
"꼭지002", "표"004
"꼭지003", "도리깨"001
"꼭지003", "자루"002
"꼭지003", "머리"001
"꼭지003", "꿰다"001
"꼭지003", "열"003
"꼭지003", "걸다"002
"꼭지003", "돌다"001
"꼭지003", "나무"001
"꼭지003", "비녀못"001
"꼭지004", "잎"002
"꼭지004", "열매"001
"꼭지004", "가지"004
"꼭지004", "달리다"001
"꼭지004", "하다"001
"꼭지004", "줄기"001
"꼭지005", "거지"004
"꼭지005", "딴꾼"001
"꼭지005", "우두머리"001
"꼴찌001", "차례"002
"꼴찌001", "끝"001
"꽁무니001", "짐승"001
"꽁무니001", "새"003
"꽁무니001", "등마루"001
"꽁무니001", "이루다"001
"꽁무니001", "뼈"001
"꽁무니001", "끝"001
"꽁무니001", "되다"001
"꽁무니001", "부분"001
"꽁무니001", "곤충"001
"꽁무니001", "배"001
"꽁무니001", "끝"001
"꽁무니001", "부분"001
"꽁무니003", "사물"010
"꽁무니003", "뒤"001
"꽁무니003", "끝"001
"꽁지001", "새"003
"꽁지001", "꽁무니"001
"꽁지001", "붙다"001
"꽁지001", "깃"003
"꽁치001", "꽁칫과"001
"꽁치001", "바닷물고기"001
"꽁치001", "몸"001
"꽁치001", "길이"001
"꽁치001", "정도"011
"꽁치001", "옆"001
"꽁치001", "원통형"001
"꽁치001", "등"004
"꽁치001", "청색"001
"꽁치001", "배"001
"꽁치001", "은빛"001
"꽁치001", "백색"001
"꽁치001", "한국"005
"꽁치001", "일본"002
"꽁치001", "분포"002
"꽂다003", "윷놀이"001
"꽂다003", "말"001
"꽂다003", "뒷밭"001
"꽂다003", "놓다"001
"꽃001", "종자식물"001
"꽃001", "번식"001
"꽃001", "기관"011
"꽃001", "모양"002
"꽃001", "색"003
"꽃001", "다양"001
"꽃001", "꽃받침"001
"꽃001", "꽃잎"001
"꽃001", "암술"001
"꽃001", "수술"005
"꽃001", "이루어지다"001
"꽃001", "분류"001
"꽃001", "기준"003
"꽃001", "따르다"001
"꽃001", "갖춘꽃"001
"꽃001", "안갖춘꽃"001
"꽃001", "단성화"001
"꽃001", "양성"008
"꽃001", "통꽃"001
"꽃001", "갈래꽃"001
"꽃001", "풍매화"001
"꽃001", "충매화"001
"꽃001", "나누다"001
"꽃002", "꽃"001
"꽃002", "피다"001
"꽃002", "식물"002
"꽃002", "이르다"001
"꽃002", "말"001
"꽃006", "홍역"001
"꽃006", "앓다"001
"꽃006", "때"001
"꽃006", "살갗"001
"꽃006", "좁쌀"001
"꽃006", "돋아나다"001
"꽃가루001", "종자식물"001
"꽃가루001", "수술"005
"꽃가루001", "꽃가루주머니"001
"꽃가루001", "속"001
"꽃가루001", "들다"001
"꽃가루001", "꽃"001
"꽃가루001", "가루"001
"꽃가루001", "바람"001
"꽃가루001", "물"001
"꽃가루001", "곤충"001
"꽃가루001", "매개"003
"꽃가루001", "암술머리"001
"꽃가루001", "운반"002
"꽃게001", "꽃겟과"001
"꽃게001", "몸"001
"꽃게001", "자주색"001
"꽃게001", "무늬"001
"꽃게001", "등딱지"001
"꽃게001", "마름모꼴"001
"꽃게001", "집게발"001
"꽃게001", "나머지"001
"꽃게001", "발"001
"꽃게001", "월"002
"꽃게001", "산란"002
"꽃게001", "식용"001
"꽃게001", "바다"001
"꽃게001", "모래땅"001
"꽃게001", "NA"001
"꽃게001", "사다"001
"꽃게001", "낮"001
"꽃게001", "숨다"001
"꽃게001", "밤"001
"꽃게001", "활동"002
"꽃게001", "한국"005
"꽃게001", "분포"002
"꽃나무001", "꽃"001
"꽃나무001", "피다"001
"꽃나무001", "나무"001
"꽃나무002", "꽃"001
"꽃나무002", "피다"001
"꽃나무002", "풀"002
"꽃나무002", "나무"001
"꽃나무002", "꽃"001
"꽃나무002", "관상용"001
"꽃나무002", "되다"001
"꽃나무002", "식물"002
"꽃나무002", "이르다"001
"꽃나무002", "말"001
"꽃눈001", "자라다"001
"꽃눈001", "꽃"001
"꽃눈001", "화서"003
"꽃눈001", "되다"001
"꽃눈001", "눈"001
"꽃눈001", "잎눈"001
"꽃다발001", "꽃"001
"꽃다발001", "만들다"001
"꽃다발001", "다발"002
"꽃무늬001", "꽃"001
"꽃무늬001", "모양"002
"꽃무늬001", "무늬"001
"꽃밭001", "꽃"001
"꽃밭001", "심다"001
"꽃밭001", "가꾸다"001
"꽃밭001", "밭"001
"꽃밭002", "꽃"001
"꽃밭002", "피다"001
"꽃밭002", "곳"001
"꽃병001", "꽃"001
"꽃병001", "꽂다"001
"꽃병001", "병"004
"꽃봉오리001", "망울"001
"꽃봉오리001", "맺히다"001
"꽃봉오리001", "피다"001
"꽃봉오리001", "꽃"001
"꽃송이001", "꽃자루"001
"꽃송이001", "위"001
"꽃송이001", "꽃"001
"꽃송이001", "전체"001
"꽃송이001", "이르다"001
"꽃송이001", "말"001
"꽃씨001", "화초"001
"꽃씨001", "씨앗"001
"꽃씨002", "은어"001
"꽃씨002", "성냥개비"001
"꽃씨002", "황"006
"꽃씨002", "이르다"001
"꽃씨002", "말"001
"꽃잎001", "꽃"001
"꽃잎001", "이루다"001
"꽃잎001", "낱낱"001
"꽃잎001", "조각"005
"꽃잎001", "잎"002
"꽃집001", "생화"001
"꽃집001", "조화"007
"꽃집001", "꽃"001
"꽃집001", "파다"001
"꽃집001", "가게"001
"꽃향기001", "꽃"001
"꽃향기001", "향기"001
"꾀001", "일"001
"꾀001", "꾸미다"001
"꾀001", "해결"002
"꾀001", "하다"001
"꾀001", "생각"001
"꾀001", "수단"001
"꾀꼬리001", "까마귓과"001
"꾀꼬리001", "몸"001
"꾀꼬리001", "길이"001
"꾀꼬리001", "정도"011
"꾀꼬리001", "눈"001
"꾀꼬리001", "뒷머리"001
"꾀꼬리001", "걸치다"001
"꾀꼬리001", "띠"001
"꾀꼬리001", "꽁지"001
"꾀꼬리001", "날개"001
"꾀꼬리001", "끝"001
"꾀꼬리001", "월"002
"꾀꼬리001", "알"001
"꾀꼬리001", "낳다"001
"꾀꼬리001", "울음"001
"꾀꼬리001", "소리"001
"꾀꼬리001", "여름"001
"꾀꼬리001", "철새"001
"꾀꼬리001", "한국"005
"꾀꼬리001", "우수"006
"꾀꼬리001", "리강"001
"꾀꼬리001", "미얀마"001
"꾀꼬리001", "분포"002
"꾀다004", "말"001
"꾀다004", "행동"001
"꾀다004", "남"004
"꾀다004", "속이다"001
"꾀다004", "부추기다"001
"꾀다004", "생각"001
"꾀다004", "끌다"001
"꾀병001", "거짓"001
"꾀병001", "병"004
"꾀병001", "앓다"001
"꾀병001", "짓"001
"꾸러미001", "꾸리다"001
"꾸러미001", "물건"001
"꾸중001", "아랫사람"001
"꾸중001", "잘못"001
"꾸중001", "꾸짖다"001
"꾸중001", "말"001
"꾸중하다001", "아랫사람"001
"꾸중하다001", "잘못"001
"꾸중하다001", "꾸짖다"001
"꾸지람001", "아랫사람"001
"꾸지람001", "잘못"001
"꾸지람001", "꾸짖다"001
"꾸지람001", "말"001
"꾸짖다001", "윗사람"001
"꾸짖다001", "아랫사람"001
"꾸짖다001", "잘못"001
"꾸짖다001", "대하다"002
"꾸짖다001", "나무라다"001
"꿀001", "꿀벌"001
"꿀001", "꽃"001
"꿀001", "빨아들이다"001
"꿀001", "벌집"001
"꿀001", "속"001
"꿀001", "모으다"001
"꿀001", "액체"001
"꿀001", "성분"001
"꿀001", "대부분"001
"꿀001", "당분"002
"꿀001", "식용"001
"꿀001", "약"007
"꿀001", "쓴다"002
"꿀꿀돼지002", "어린아이"001
"꿀꿀돼지002", "말"001
"꿀꿀돼지002", "돼지"001
"꿀꿀돼지002", "이르다"001
"꿀꿀돼지002", "말"001
"꿀밤001", "주먹"001
"꿀밤001", "쥐다"001
"꿀밤001", "상태"001
"꿀밤001", "주먹"001
"꿀밤001", "끝"001
"꿀밤001", "튀어나오다"001
"꿀밤001", "중지"004
"꿀밤001", "머리"001
"꿀밤001", "때리다"001
"꿀밤001", "짓"001
"꿀벌001", "꿀벌"001
"꿀벌001", "아피스"001
"꿀벌001", "속"001
"꿀벌001", "벌"002
"꿀벌001", "이르다"001
"꿀벌001", "말"001
"꿀벌001", "인도"002
"꿀벌001", "종"009
"꿀벌001", "서양종"001
"꿀벌001", "동양"003
"꿀벌001", "종"009
"꿀벌002", "꿀벌과"001
"꿀벌002", "곤충"001
"꿀벌002", "몸"001
"꿀벌002", "색깔"001
"꿀벌002", "갈색"001
"꿀벌002", "날개"001
"꿀벌002", "투명"002
"꿀벌002", "여왕벌"001
"꿀벌002", "중심"001
"꿀벌002", "집단생활"001
"꿀벌002", "하다"001
"꿀벌002", "여왕벌"001
"꿀벌002", "수벌"001
"꿀벌002", "새끼"002
"꿀벌002", "치다"002
"꿀벌002", "일"001
"꿀벌002", "하다"001
"꿀벌002", "일벌"001
"꿀벌002", "꿀"001
"꿀벌002", "따다"001
"꿀벌002", "나르다"001
"꿀벌002", "아프리카"001
"꿀벌002", "유럽"002
"꿀벌002", "원산지"001
"꿈001", "잠자다"001
"꿈001", "동안"001
"꿈001", "깨다"001
"꿈001", "때"001
"꿈001", "마찬가지"001
"꿈001", "사물"010
"꿈001", "보다"002
"꿈001", "듣다"001
"꿈001", "정신"012
"꿈001", "현상"004
"꿈002", "실현"001
"꿈002", "희망"001
"꿈002", "이상"005
"꿈003", "실현"001
"꿈003", "가능"001
"꿈003", "기대"003
"꿈003", "생각"001
"꿈속001", "꿈"001
"꿈속001", "꾸다"001
"꿈속001", "동안"001
"꿈속002", "현실"002
"꿈속002", "세계"002
"꿩001", "꿩과"001
"꿩001", "닭"001
"꿩001", "크기"001
"꿩001", "점"010
"꿩001", "꼬리"001
"꿩001", "수컷"001
"꿩001", "목"001
"꿩001", "푸른색"001
"꿩001", "위"001
"꿩001", "있다"001
"꿩001", "암컷"001
"꿩001", "울다"001
"꿩001", "암컷"001
"꿩001", "수컷"001
"꿩001", "갈색"001
"꿩001", "색"003
"꿩001", "얼룩무늬"001
"꿩001", "수컷"001
"꿩001", "장끼"001
"꿩001", "암컷"001
"꿩001", "까투리"001
"꿩001", "월"002
"꿩001", "개"010
"꿩001", "알"001
"꿩001", "낳다"001
"꿩001", "한국"005
"꿩001", "일본"002
"꿩001", "중국"001
"꿩001", "동북부"001
"꿩001", "분포"002
"꿰뚫다001", "꿰다"001
"꿰뚫다001", "뚫다"001
"끄다001", "타다"002
"끄다001", "불"001
"끄다001", "타다"002
"끄다001", "하다"001
"끄다002", "전기"015
"끄다002", "동력"002
"끄다002", "통하다"001
"끄다002", "길"001
"끄다002", "끊다"001
"끄다002", "전기"015
"끄다002", "제품"002
"끄다002", "작동"001
"끄다002", "하다"001
"끄트머리001", "끝"001
"끄트머리001", "되다"001
"끄트머리001", "부분"001
"끄트머리002", "일"001
"끄트머리002", "실마리"001
"끈001", "물건"001
"끈001", "매다"001
"끈001", "꿰다"001
"끈001", "하다"001
"끈001", "쓰다"002
"끈001", "물건"001
"끈001", "노"013
"끈001", "시다"001
"끈001", "헝겊"001
"끈001", "오리"003
"끈001", "가죽"001
"끈001", "오리"003
"끈002", "물건"001
"끈002", "붙다"001
"끈002", "잡아매다"001
"끈002", "손잡이"001
"끈002", "쓰다"002
"끈002", "물건"001
"끈003", "벌이"001
"끈003", "하다"001
"끈003", "있다"001
"끈003", "방도"002
"끈004", "의지"006
"끈004", "힘"001
"끈004", "연줄"003
"끈기003", "물건"001
"끈기003", "기운"001
"끈기004", "단념"003
"끈기004", "견디다"001
"끈기004", "기운"001
"끊어지다002", "관계"005
"끊어지다002", "이어지다"001
"끊어지다002", "되다"001
"끊임없이001", "계속"004
"끊임없이001", "이어지다"001
"끊임없이001", "끊이다"001
"끌001", "망치"004
"끌001", "한쪽"001
"끌001", "끝"001
"끌001", "때리다"001
"끌001", "나무"001
"끌001", "구멍"001
"끌001", "뚫다"001
"끌001", "겉면"001
"끌001", "깎다"001
"끌001", "다듬다"001
"끌001", "쓰다"002
"끌001", "연장"005
"끌다004", "남"004
"끌다004", "관심"001
"끌다004", "쏠리다"001
"끌다004", "하다"001
"끌다007", "목적"003
"끌다007", "곳"001
"끌다007", "가다"001
"끌다007", "가다"001
"끌다007", "따라오다"001
"끌다007", "하다"001
"끌어안다001", "끌어당기다"001
"끌어안다001", "안다"001
"끌어올리다001", "지위"004
"끌어올리다001", "올리다"001
"끝001", "시간"004
"끝001", "공간"005
"끝001", "사물"010
"끝001", "마지막"001
"끝001", "한계"001
"끝001", "되다"001
"끝001", "곳"001
"끝002", "물건"001
"끝002", "마지막"001
"끝002", "부분"001
"끝003", "순서"001
"끝003", "마지막"001
"끝004", "행동"001
"끝004", "일"001
"끝004", "다음"001
"끝004", "결과"002
"끝나다003", "본래"001
"끝나다003", "상태"001
"끝나다003", "결딴"001
"끝나다003", "무너지다"001
"끝내001", "끝"001
"끝내002", "끝"001
"끝내002", "가다"001
"끼니001", "아침"001
"끼니001", "점심"001
"끼니001", "저녁"001
"끼니001", "날"001
"끼니001", "일정"003
"끼니001", "시간"004
"끼니001", "먹다"002
"끼니001", "밥"001
"끼니001", "먹다"002
"끼니001", "일"001
"끼니002", "밥"001
"끼니002", "먹다"002
"끼니002", "횟수"001
"끼니002", "세다"003
"끼니002", "단위"002
"끼우다002", "걸리다"001
"끼우다002", "꿰다"001
"끼우다002", "꽂다"001
"끼이다004", "무리"008
"끼이다004", "가운데"001
"끼이다004", "섞이다"001
"끼이다005", "일"001
"끼이다005", "관여"001
"나004", "남"004
"나004", "자신"001
"나005", "대상"011
"나005", "세계"002
"나005", "구별"002
"나005", "인식"001
"나005", "행위"001
"나005", "주체"002
"나005", "체험"001
"나005", "내용"002
"나005", "변화"001
"나005", "동일"002
"나005", "지속"001
"나005", "작용"001
"나005", "작용"001
"나005", "하다"001
"나005", "의식"003
"나005", "통일체"001
"나가다001", "일정"003
"나가다001", "지역"003
"나가다001", "공간"005
"나가다001", "범위"001
"나가다001", "관련"001
"나가다001", "안"001
"나가다001", "밖"001
"나가다001", "이동"003
"나가다011", "월급"001
"나가다011", "비용"003
"나가다011", "지급"001
"나가다011", "지출"001
"나가다017", "전기"015
"나가다017", "공급"002
"나가다017", "끊다"001
"나가다017", "전깃불"001
"나가다017", "꺼지다"001
"나귀001", "말"001
"나귀001", "포유"003
"나귀001", "말"001
"나귀001", "몸"001
"나귀001", "앞머리"001
"나귀001", "털"001
"나귀001", "귀"001
"나귀001", "털빛"001
"나귀001", "대부분"001
"나귀001", "갈색"001
"나귀001", "황색"001
"나귀001", "흑색"001
"나귀001", "어깨"001
"나귀001", "다리"002
"나귀001", "줄무늬"001
"나귀001", "허리뼈"001
"나귀001", "병"004
"나귀001", "대하다"002
"나귀001", "저항력"001
"나귀001", "아프리카"001
"나귀001", "야생종"001
"나귀001", "가축"002
"나귀001", "세계"002
"나귀001", "분포"002
"나그네001", "고장"011
"나그네001", "떠나다"001
"나그네001", "곳"001
"나그네001", "머물다"001
"나그네001", "떠도다"001
"나그네001", "사람"001
"나그네002", "남자"002
"나그네002", "어른"001
"나그네002", "예"006
"나그네002", "이르다"001
"나그네002", "말"001
"나날001", "이어지다"001
"나날001", "하루하루"001
"나날001", "날"001
"나누기001", "나눗셈"001
"나누기001", "NA"001
"나눗셈001", "수"026
"나눗셈001", "식"004
"나눗셈001", "나누다"001
"나눗셈001", "계산"001
"나눗셈001", "셈"001
"나동그라지다001", "뒤"001
"나동그라지다001", "넘어지다"001
"나동그라지다001", "구르다"001
"나들이001", "집"001
"나들이001", "떠나다"001
"나들이001", "곳"001
"나들이001", "다녀오다"001
"나들이001", "일"001
"나들이002", "곳"001
"나들이002", "드다"001
"나라001", "일정"003
"나라001", "영토"003
"나라001", "사다"001
"나라001", "사람"001
"나라001", "구성"007
"나라001", "주권"001
"나라001", "의하다"001
"나라001", "통치"003
"나라001", "조직"001
"나라001", "가지다"001
"나라001", "사회"007
"나라001", "집단"001
"나라001", "국민"001
"나라001", "요소"004
"나라001", "필요"001
"나라001", "한다"001
"나라002", "단어"001
"나라002", "나타내다"001
"나라002", "사물"010
"나라002", "세상"001
"나라002", "세계"002
"나라002", "이르다"001
"나라002", "말"001
"나막신001", "신"002
"나막신001", "나무"001
"나막신001", "파다"001
"나막신001", "만들다"001
"나막신001", "앞뒤"001
"나막신001", "굽"001
"나막신001", "있다"001
"나막신001", "비"001
"나막신001", "오다"001
"나막신001", "날"001
"나막신001", "땅"001
"나막신001", "지다"005
"나막신001", "곳"001
"나막신001", "신다"001
"나머지001", "한도"002
"나머지001", "차다"002
"나머지001", "남다"001
"나머지001", "부분"001
"나머지002", "일"001
"나머지002", "하다"001
"나머지002", "마치다"002
"나머지002", "부분"001
"나머지003", "일"001
"나머지003", "결과"002
"나머지004", "나누다"001
"나머지004", "떨어지다"001
"나머지004", "남다"001
"나무001", "줄기"001
"나무001", "가지"004
"나무001", "목질"001
"나무001", "되다"001
"나무001", "여러해살이"001
"나무001", "식물"002
"나무002", "집"001
"나무002", "짓다"001
"나무002", "그릇"001
"나무002", "만들다"001
"나무002", "때"001
"나무002", "재료"001
"나무002", "사용"004
"나무002", "재목"001
"나무003", "땔감"001
"나무003", "되다"001
"나무003", "나무"001
"나무003", "붙이"002
"나무꾼001", "땔나무"001
"나무꾼001", "하다"001
"나무꾼001", "사람"001
"나물001", "사람"001
"나물001", "먹다"002
"나물001", "있다"001
"나물001", "풀"002
"나물001", "나뭇잎"001
"나물001", "이르다"001
"나물001", "말"001
"나물001", "고사리"001
"나물001", "도라지"001
"나물001", "두릅"001
"나물001", "냉이"001
"나물002", "사람"001
"나물002", "먹다"002
"나물002", "있다"001
"나물002", "풀"002
"나물002", "나뭇잎"001
"나물002", "삶다"001
"나물002", "볶다"001
"나물002", "NA"001
"나물002", "양념"001
"나물002", "무치다"001
"나물002", "음식"001
"나뭇가지001", "나무"001
"나뭇가지001", "줄기"001
"나뭇가지001", "뻗다"001
"나뭇잎001", "나무"001
"나뭇잎001", "잎"002
"나방001", "나비목"001
"나방001", "나방아목"001
"나방001", "곤충"001
"나방001", "이르다"001
"나방001", "말"001
"나방001", "나비"003
"나방001", "몸"001
"나방001", "몸"001
"나방001", "인분"001
"나방001", "덮이다"001
"나방001", "더듬이"003
"나방001", "채찍"001
"나방001", "깃"003
"나방001", "빗살"002
"나방001", "모양"002
"나방001", "밤"001
"나방001", "활동"002
"나방001", "세계"002
"나방001", "종"009
"나방001", "우리나라"001
"나방001", "여"007
"나방001", "종"009
"나방001", "있다"001
"나비003", "나비목"001
"나비003", "곤충"001
"나비003", "가운데"001
