key,subnodes
"기명주권001",2
"기명하다003",2
"기모002",10
"기모005",9
"기모가공001",3
"기모근001",3
"기모체001",4
"기몽002",2
"기묘도001",6
"기묘록001",2
"기묘명신001",2
"기묘명현001",2
"기묘수001",6
"기묘양자수001",6
"기묘제현전001",2
"기묘천과001",2
"기무004",2
"기무라병001",3
"기무사001",2
"기무하다003",2
"기문003",2
"기문005",3
"기문009",2
"기문012",2
"기문둔갑001",4
"기물002",3
"기물007",2
"기미004",2
"기미007",6
"기미008",2
"기미국001",10
"기미국002",10
"기미독립운동001",3
"기미상적001",2
"기미상합001",2
"기미운동001",3
"기미채다001",3
"기미하다001",4
"기민혜힐001",2
"기밀복001",3
"기밀시험002",2
"기박002",3
"기반002",3
"기반003",2
"기발005",2
"기발006",2
"기발하다001",2
"기발하다004",2
"기방001",8
"기방002",8
"기방005",7
"기방하다001",4
"기백003",2
"기백004",4
"기번002",3
"기번003",2
"기벨린당001",2
"기별002",5
"기별군사001",2
"기별꾼002",2
"기별지001",5
"기병004",4
"기병005",2
"기병007",3
"기병008",3
"기병대001",3
"기병총001",3
"기병하다001",3
"기보기001",6
"기복001",2
"기복002",2
"기복003",2
"기복008",4
"기복011",3
"기복012",2
"기복둑001",2
"기복량001",2
"기복위어001",2
"기복출사001",4
"기복출사하다001",3
"기복하다005",3
"기복행공001",4
"기복행공하다001",3
"기본001",2
"기본가001",2
"기본가격001",2
"기본가공장치001",3
"기본값001",3
"기본값002",3
"기본값003",3
"기본권001",2
"기본금001",4
"기본급001",4
"기본동기서브세트001",4
"기본동조화서브세트001",4
"기본료001",2
"기본법001",2
"기본법003",2
"기본비행훈련001",2
"기본사항001",2
"기본색인순액세스법001",2
"기본선003",4
"기본수사001",6
"기본수열001",3
"기본순차접근방법001",3
"기본액세스방법001",3
"기본열001",3
"기본요금001",2
"기본위치001",2
"기본음001",2
"기본음002",6
"기본인터페이스아이신호장치001",2
"기본자중001",2
"기본적인권001",2
"기본처리장치001",3
"기본컨트롤001",3
"기본콤바인드프로그래밍언어001",2
"기본통신액세스방식001",4
"기본통신접근법001",4
"기본파001",2
"기본파동001",2
"기본형002",3
"기본형003",2
"기본형004",3
"기본형006",2
"기봉001",2
"기봉004",2
"기부002",4
"기부006",5
"기부013",2
"기부014",4
"기부금001",2
"기분001",2
"기분005",4
"기분007",4
"기분008",6
"기비004",3
"기뻐하다001",2
"기쁘다001",2
"기쁨001",2
"기사011",4
"기사016",2
"기사018",3
"기사020",5
"기사030",2
"기사궁001",8
"기사단001",2
"기사수도회001",2
"기사하다003",2
"기사하다005",2
"기산점001",2
"기상004",3
"기상005",3
"기상006",6
"기상007",2
"기상009",4
"기상곡001",4
"기상병001",2
"기상재해001",4
"기상하다002",4
"기색002",3
"기색하다001",2
"기생001",2
"기생002",2
"기생균사001",5
"기생근001",2
"기생매미001",2
"기생목001",20
"기생물001",2
"기생방001",8
"기생방002",8
"기생벌001",4
"기생봉001",4
"기생뿌리001",2
"기생식물001",3
"기생여뀌001",2
"기생인001",4
"기생자001",2
"기생잠자리001",2
"기생집001",8
"기생집002",8
"기생초001",2
"기생충001",2
"기생충병001",2
"기생충증001",2
"기생퇴물001",3
"기생하다002",2
"기생화구001",2
"기서001",2
"기서007",2
"기서008",2
"기서가001",2
"기서인001",2
"기서자001",2
"기석001",3
"기석002",6
"기선004",4
"기선005",2
"기선009",10
"기선군001",2
"기설003",2
"기설하다001",2
"기성004",2
"기성006",2
"기성008",3
"기성013",3
"기성015",5
"기성구묘001",3
"기성기001",2
"기성명001",4
"기성복001",6
"기성암001",3
"기성품001",4
"기성하다002",3
"기세001",3
"기세004",19
"기세006",3
"기세간001",6
"기세계001",6
"기세배001",4
"기세배놀이001",4
"기세부리다001",2
"기세피우다001",2
"기세하다001",2
"기소001",7
"기소002",4
"기소003",3
"기소배심001",2
"기소사실인부절차001",3
"기소인부절차001",3
"기소장001",2
"기소하다001",2
"기속002",3
"기속003",3
"기속하다001",2
"기속하다002",3
"기송002",2
"기송005",3
"기송지학001",2
"기송하다004",2
"기수001",7
"기수006",5
"기수011",17
"기수012",6
"기수013",2
"기수014",2
"기수015",2
"기수016",3
"기수018",2
"기수019",2
"기수020",6
"기수021",2
"기수025",2
"기수026",2
"기수029",3
"기수032",2
"기수033",4
"기수방위002",2
"기수범001",2
"기수부지001",2
"기수불001",2
"기수사001",6
"기수성층001",2
"기수소관001",2
"기수죄001",2
"기수채다001",3
"기수하다001",2
"기수하다002",2
"기수하다003",2
"기수하다004",2
"기숙002",2
"기숙료001",3
"기숙사001",3
"기숙사생001",2
"기숙생001",2
"기숙하다001",2
"기순열001",4
"기술001",2
"기술006",6
"기술가001",2
"기술개발보조금규제001",3
"기술계판매원001",4
"기술공001",6
"기술관료001",2
"기술교범001",2
"기술도입료001",2
"기술라운드개발보조금규제001",3
"기술수용모형001",2
"기술연습001",2
"기술자001",2
"기술자문그룹001",2
"기술직001",2
"기술하다002",6
"기술혁명001",3
"기술혁신002",3
"기슈001",2
"기슭막이001",3
"기슭매기001",3
"기습004",2
"기습006",3
"기승007",3
"기승떨다001",2
"기승떨다002",2
"기승부리다001",2
"기승부리다002",2
"기승술001",4
"기승전결001",3
"기승전락001",3
"기승전합001",3
"기승하다003",3
"기시감001",3
"기시체험001",3
"기식003",5
"기식자001",3
"기식하다001",5
"기신003",2
"기신009",5
"기신거리다001",3
"기신거리다002",2
"기신굿001",4
"기신기신하다001",3
"기신대다001",3
"기신대다002",2
"기신론001",2
"기신론002",2
"기신론별기001",2
"기신제001",4
"기신판001",2
"기신호001",2
"기실008",2
"기실참군001",2
"기싸움001",3
"기아001",2
"기아002",2
"기아003",3
"기아선001",3
"기아선상001",3
"기아요법001",2
"기아자001",2
"기아지경001",3
"기악001",2
"기악백희001",2
"기암002",2
"기암003",2
"기압002",3
"기압경도력001",2
"기압계001",3
"기압계003",2
"기압골001",3
"기압력001",2
"기압릉001",3
"기앙001",12
"기앙하다001",12
"기애003",17
"기약004",2
"기양004",3
"기어001",2
"기어002",2
"기어003",3
"기어004",2
"기어005",2
"기어006",2
"기어009",5
"기어열001",2
"기어오일001",2
"기어윤활유001",2
"기어이001",2
"기어이002",3
"기어자리001",2
"기어좌001",2
"기어커터001",2
"기어코001",2
"기어코002",3
"기어하다001",2
"기억002",3
"기억003",3
"기억개선001",3
"기억계층관리001",2
"기억과잉001",2
"기억관001",3
"기억데이터레지스터001",4
"기억력001",5
"기억법001",2
"기억상자001",2
"기억술001",2
"기억앙진001",2
"기억영역내프로그램패키지001",2
"기억용량001",2
"기억장치덤프001",2
"기억장치데이터레지스터001",4
"기억장치직접접근제어기001",2
"기언001",2
"기언002",2
"기언004",2
"기언005",2
"기언하다001",2
"기업가001",4
"기업가002",2
"기업가치평가사001",2
"기업간거래001",3
"기업간전자거래001",3
"기업구조조정회사001",2
"기업귀빈001",2
"기업내텔레비전001",2
"기업설명회001",3
"기업운영자재001",2
"기업이미지001",2
"기업인001",4
"기업자001",4
"기업자002",2
"기업자바빈001",2
"기업전략계획001",2
"기업지배구조지수001",2
"기업지역망001",2
"기업합동체001",2
"기엘케병001",2
"기여003",2
"기여004",2
"기여하다001",2
"기역002",2
"기역니은디귿순001",10
"기역니은디귿차례001",10
"기역니은순001",10
"기역시001",2
"기역자관001",3
"기역자관002",3
"기역자관003",2
"기역자자001",7
"기역자집001",3
"기역자촉홈001",5
"기역자턱솔홈001",5
"기역자홈001",5
"기연002",2
"기연004",2
"기연005",2
"기연가미연가하다002",4
"기연금001",4
"기연미연002",2
"기연미연하다001",2
"기연미연하다002",4
"기연하다003",2
"기연히001",2
"기엽001",5
"기엽003",3
"기영007",2
"기영008",2
"기예001",3
"기예능자001",2
"기오001",8
"기오하다001",6
"기온마쓰리001",3
"기온역전층001",2
"기온제001",3
"기온축제001",3
"기와001",2
"기와002",2
"기와003",5
"기와공001",5
"기와막001",2
"기와모양001",2
"기와밟기001",5
"기와북001",3
"기와장이001",5
"기와점001",3
"기와점002",2
"기와집001",4
"기와판001",2
"기왓가마001",5
"기왓고랑001",5
"기왓골001",5
"기왓등001",5
"기왕001",5
"기왕002",4
"기왕력001",2
"기왕사001",7
"기왕에001",4
"기왕이면001",2
"기왕지사001",7
"기왕최고수위001",6
"기왕최고조위001",6
"기외002",3
"기외수축001",3
"기요001",2
"기요003",6
"기요하다001",5
"기요하다002",2
"기욤001",2
"기우002",3
"기우003",3
"기우005",3
"기우006",3
"기우007",9
"기우008",9
"기우009",2
"기우010",2
"기우011",3
"기우013",7
"기우단001",3
"기우뚱거리다001",3
"기우뚱기우뚱하다001",3
"기우뚱대다001",3
"기우수001",3
"기우스름하다001",2
"기우오류001",3
"기우제001",3
"기우하다003",3
"기우하다004",2
"기운007",6
"기운009",2
"기운기밑001",2
"기운기엄001",2
"기운꼴001",3
"기운목001",2
"기운문001",2
"기운차다001",2
"기울003",2
"기울기001",2
"기울기003",2
"기울기마당001",3
"기울기장001",3
"기울기표001",3
"기울어뜨리다001",2
"기울어진각001",3
"기울어트리다001",2
"기울증001",2
"기움말001",4
"기움자리001",2
"기웃001",2
"기웃거리다001",3
"기웃거리다002",3
"기웃기웃하다001",3
"기웃기웃하다002",3
"기웃대다001",3
"기웃대다002",3
"기웃드름하다001",2
"기웃이001",2
"기원002",12
"기원003",3
"기원011",8
"기원격001",6
"기원전001",11
"기원정사001",3
"기원하다001",12
"기원후001",11
"기월003",2
"기위004",3
"기위하다001",6
"기유005",2
"기유006",3
"기유007",2
"기유하다001",3
"기율001",2
"기은도감001",2
"기음002",6
"기음005",6
"기의001",2
"기의002",8
"기의005",4
"기의006",3
"기의하다003",3
"기의하다004",2
"기이003",3
"기이맥001",3
"기이하다002",2
"기인001",3
"기인007",2
"기인010",2
"기인013",4
"기인여옥001",2
"기인여옥002",2
"기인제001",3
"기인제도001",3
"기인지우001",3
"기인취물001",4
"기인취물하다001",4
"기인편재001",4
"기인편재하다001",4
"기인하다001",2
"기일002",4
"기일004",7
"기일005",2
"기일원론001",3
"기일제001",4
"기자008",2
"기자009",6
"기자릉001",3
"기자묘001",3
"기자묘002",2
"기자석001",2
"기자암001",2
"기자조선001",2
"기자팔조교001",6
"기잡이001",2
"기장001",2
"기장006",2
"기장010",3
"기장기001",2
"기장달팽이001",2
"기장지무001",2
"기장통보001",2
"기장하다001",2
"기재002",3
"기재006",6
"기재012",2
"기저001",4
"기저002",9
"기저003",3
"기저006",2
"기저광001",2
"기저릉001",2
"기저막001",2
"기저상태001",2
"기저선001",2
"기저선002",4
"기저소체001",4
"기저체001",4
"기저치001",2
"기저핵001",4
"기적003",2
"기적006",2
"기적궁001",2
"기적의궁전001",2
"기전007",2
"기전008",2
"기전009",2
"기전력001",3
"기절003",3
"기절007",2
"기절008",2
"기절009",2
"기절골001",2
"기절낙담001",2
"기절낙담하다001",2
"기절담락001",2
"기절담락하다001",2
"기절벌001",2
"기절하다002",3
"기점001",4
"기점002",2
"기점003",3
"기점격001",6
"기점지001",4
"기접001",2
"기젓값001",2
"기정009",2
"기정맥001",2
"기정비001",3
"기정세출001",3
"기제001",4
"기제004",2
"기제005",2
"기제괘001",2
"기제론001",4
"기제사001",4
"기제품001",4
"기조003",4
"기조004",5
"기조005",2
"기조력001",3
"기족002",15
"기졸002",3
"기종001",2
"기주007",2
"기주008",2
"기주009",3
"기주010",3
"기주011",2
"기주하다003",2
"기주하다004",2
"기주하다005",2
"기준005",2
"기준계002",2
"기준급001",4
"기준노출량001",2
"기준등가량001",2
"기준선003",4
"기준선마일001",2
"기준식001",2
"기준실001",3
"기준종001",2
"기준주001",3
"기준틀001",2
"기중002",2
"기중균사001",5
"기중균사체001",5
"기중기001",2
"기중미생물001",2
"기중식물001",3
"기중착생식물001",3
"기중하다001",4
"기즈001",3
"기즈공001",3
"기증001",8
"기증003",7
"기증되다001",6
"기증하다001",6
"기증하다002",7
"기지001",16
"기지005",2
"기지006",3
"기지009",2
"기지012",3
"기지014",9
"기지사경001",10
"기지수001",2
"기지수002",4
"기지통신통제소001",2
"기지하다002",3
"기직001",2
"기직자리001",2
"기진기001",2
"기진력001",2
"기진맥진001",2
"기진맥진하다001",2
"기진역진001",2
"기진역진하다001",2
"기질002",2
"기질008",2
"기질010",2
"기집001",5
"기차001",2
"기차002",5
"기차003",3
"기차004",3
"기차선로001",2
"기찰002",4
"기찰군관001",2
"기참001",5
"기참하다001",3
"기찻길001",2
"기창002",2
"기창하다001",2
"기책001",10
"기청001",3
"기청002",12
"기청제001",3
"기청하다001",12
"기체001",2
"기체003",3
"기체004",2
"기체005",2
"기체006",2
"기체교환001",3
"기체냉동기001",2
"기체론001",3
"기체상001",3
"기체운동론001",3
"기체후001",3
"기초003",3
"기초005",3
"기초006",9
"기초007",2
"기초보강001",2
"기초비트열001",2
"기초산업001",2
"기초생활필수품001",5
"기초시계001",3
"기초신학001",4
"기초하다002",3
"기총003",3
"기추001",2
"기축002",12
"기축005",2
"기축008",7
"기축진찬의궤001",2
"기축하다001",12
"기출001",3
"기취001",2
"기취003",4
"기취하다001",2
"기층001",3
"기층002",9
"기치002",7
"기치하다001",6
"기침001",3
"기침005",4
"기침병001",2
"기침쇠001",2
"기침약001",2
"기침종001",2
"기침하다005",4
"기타001",3
"기타림001",3
"기타태자001",2
"기탁002",2
"기탁물002",2
"기탁자001",3
"기탁하다002",2
"기태002",3
"기통001",2
"기통002",2
"기투001",2
"기판력001",3
"기판면001",2
"기패한지001",7
"기편001",4
"기편002",3
"기편하다001",4
"기평001",3
"기평하다001",2
"기포002",3
"기포005",2
"기포경량콘크리트001",2
"기포고무001",2
"기포낭001",3
"기포목욕001",3
"기포병001",3
"기포상자001",2
"기포어001",3
"기포점001",3
"기포제001",3
"기포하다002",2
"기포함001",2
"기폭002",5
"기폭관001",2
"기폭약001",4
"기폭제001",4
"기표003",3
"기표004",8
"기표005",3
"기피001",5
"기피002",2
"기피하다001",3
"기필코001",6
"기필하다001",2
"기하003",4
"기하004",2
"기하006",5
"기하급수001",2
"기하다002",2
"기하무늬001",3
"기하문001",3
"기하수열001",2
"기하평균001",4
"기하학001",2
"기하학무늬001",3
"기학001",2
"기학증001",13
"기한001",7
"기한003",2
"기한제002",3
"기함004",3
"기함005",2
"기함수001",2
"기항지002",2
"기항항001",2
"기해교난001",3
"기해동정001",2
"기해박해001",3
"기해사옥001",3
"기해왜역001",2
"기행문001",3
"기허002",4
"기험하다001",2
"기험하다002",2
"기혈001",4
"기협001",2
"기형002",3
"기형물001",3
"기형아001",2
"기형하다001",6
"기호001",3
"기호002",13
"기호004",2
"기호005",3
"기호계001",2
"기호내용001",8
"기호료001",3
"기호명001",3
"기호물001",3
"기호시작제어회로001",2
"기호어001",2
"기호언어001",2
"기호연결001",2
"기호표현001",8
"기호품001",3
"기혼002",2
"기혼남001",2
"기혼녀001",2
"기혼자001",3
"기화005",3
"기화007",3
"기화008",2
"기화009",3
"기화011",2
"기화기001",2
"기화열001",2
"기화전001",2
"기화폭탄001",2
"기화하다003",2
"기환공자001",3
"기환자제001",3
"기황002",3
"기회범001",2
"기회원인001",3
"기회원인론001",2
"기회인001",3
"기획사001",2
"기획예산처001",2
"기획재정부001",2
"기획처001",2
"기후001",2
"기후004",3
"기후006",2
"기후007",2
"기후병001",2
"기후조001",7
"기후풍001",7
"기휘002",5
"기휘하다002",3
"기흉001",2
"긴가락박쥐001",2
"긴가민가001",2
"긴가민가하다001",4
"긴가민가하다002",2
"긴간001",2
"긴간사001",2
"긴강남차001",5
"긴것001",5
"긴결재001",2
"긴경마001",2
"긴귀박쥐001",2
"긴급동의001",2
"긴급정지001",2
"긴급추적권001",2
"긴긴밤001",4
"긴긴밤002",3
"긴꼬리닭001",3
"긴꼬리딱새001",3
"긴꼬리오리001",3
"긴꼬리원숭이001",3
"긴꼬리원숭잇과001",2
"긴날개박쥐001",2
"긴네모001",5
"긴네모꼴001",5
"긴눈썹증001",2
"긴달걀꼴001",2
"긴담001",2
"긴담하다001",2
"긴대001",6
"긴둥근꼴001",3
"긴뜨기001",2
"긴말001",3
"긴맛001",8
"긴맛살001",8
"긴모음근001",2
"긴목항아리001",3
"긴미꾸리001",2
"긴미꾸리낚시001",2
"긴바늘001",2
"긴반경001",4
"긴반지름001",4
"긴발가락폄근001",2
"긴방패001",2
"긴병001",3
"긴보001",2
"긴불긴001",2
"긴뼈001",5
"긴뿔열매001",2
"긴산꼬리001",2
"긴산꼬리풀001",2
"긴살001",2
"긴소리002",4
"긴소리표001",2
"긴소매001",5
"긴속눈썹증001",2
"긴손바닥근001",3
"긴수염고래001",2
"긴순001",3
"긴앞꾸밈음001",2
"긴양지꽃001",2
"긴업001",2
"긴열매가지001",2
"긴영산001",5
"긴영창001",3
"긴요하다001",4
"긴요히001",2
"긴원001",3
"긴원기둥001",2
"긴원둘레001",2
"긴원뿔001",2
"긴이야기001",2
"긴잎쥐오줌풀001",2
"긴작001",2
"긴잡가001",2
"긴장001",2
"긴장002",2
"긴장003",3
"긴장근001",3
"긴장삭001",2
"긴장여001",3
"긴장재001",2
"긴절하다001",3
"긴조001",2
"긴조롱먼지벌레001",2
"긴조롱박먼지벌레001",2
"긴종아리근001",2
"긴중하다001",4
"긴쥐치001",2
"긴지름001",4
"긴착하다001",3
"긴청001",3
"긴청하다001",3
"긴촉002",3
"긴촉이음001",3
"긴촉하다001",3
"긴촌충증001",2
"긴축정책001",3
"긴축책002",3
"긴치마001",2
"긴치마002",2
"긴코001",2
"긴타원형001",2
"긴탁001",3
"긴탁하다001",3
"긴파동001",2
"긴팔001",5
"긴팔원숭이001",2
"긴하다001",2
"긴한목001",3
"긴한목002",3
"긴헐001",2
"긴호랑거미001",2
"길001",3
"길009",5
"길025",2
"길가001",10
"길강001",7
"길강도001",2
"길강아지001",2
"길갱이001",2
"길거리001",6
"길거리농구001",2
"길경002",2
"길경근말001",2
"길경생채001",2
"길경자반001",2
"길경전유어001",2
"길경정과001",2
"길경채001",2
"길고001",2
"길고양이001",3
"길공원001",2
"길괘001",2
"길괭이001",2
"길국001",8
"길군악001",5
"길군악002",5
"길군악칠채001",2
"길군악칠채장단001",2
"길굴001",3
"길굴오아001",3
"길굴오아하다001",3
"길굴하다001",3
"길궐001",6
"길귀001",3
"길나들이002",2
"길냥이001",2
"길눈002",2
"길다002",2
"길다003",2
"길다004",2
"길다리001",2
"길닦기001",3
"길닦음001",3
"길닦이001",2
"길도랑001",3
"길도우미001",2
"길독001",4
"길동무001",7
"길들임001",2
"길디길다001",4
"길라잡이001",5
"길림001",2
"길림성001",2
"길링001",2
"길마루001",2
"길마을001",2
"길마접001",3
"길막이001",3
"길막이002",2
"길맹001",2
"길머리001",2
"길목001",2
"길목002",2
"길목005",2
"길목버선001",2
"길몽001",6
"길미001",5
"길미002",10
"길바닥001",3
"길바닥002",3
"길벗001",7
"길보001",3
"길복002",3
"길복벗김001",2
"길비용001",12
"길사003",3
"길사004",5
"길상002",2
"길상003",13
"길상금강001",6
"길상무늬001",2
"길상문001",2
"길상좌001",3
"길상천001",4
"길상천녀001",4
"길상해운001",2
"길상해운상001",2
"길색001",2
"길서001",13
"길성001",2
"길섶001",10
"길수001",3
"길신002",3
"길쌈001",4
"길쌈틀001",2
"길쓸별001",10
"길앞잡이001",2
"길앞잡이002",2
"길옆001",10
"길운001",9
"길월001",2
"길이001",2
"길이004",5
"길이길이001",2
"길이모쌓기001",3
"길이쌓기001",3
"길이이음001",2
"길이팽창계수001",4
"길이팽창률001",4
"길일001",3
"길일002",5
"길잠꾼001",3
"길잡이001",5
"길잡이003",3
"길점001",3
"길조002",13
"길조003",2
"길즉대흉001",2
"길지001",2
"길짐승001",2
"길징001",13
"길차001",3
"길청001",3
"길치002",2
"길켠001",10
"길타령001",2
"길타령장단001",2
"길트톱001",2
"길패001",2
"길표001",7
"길품삯001",3
"길하다001",2
"길항001",2
"길항근001",3
"길항독001",2
"길항작용001",2
"길항제001",2
"길항하다001",2
"길흉001",3
"김007",4
"김겸왕001",2
"김교헌001",2
"김날기001",3
"김녕굴001",2
"김녕사굴001",2
"김덕령전001",2
"김립001",2
"김립002",2
"김말이001",2
"김말이튀김001",2
"김매가꾸기001",2
"김매개001",3
"김매기001",4
"김매기틀001",3
"김병연001",2
"김삿갓001",2
"김수로왕001",2
"김시필동자견려도001",2
"김압력001",3
"김영란법001",3
"김익용001",2
"김입001",2
"김자반001",2
"김장001",3
"김장파001",2
"김장하다001",2
"김제002",2
"김제벽골제비및제방001",2
"김제시001",2
"김책001",2
"김책시001",2
"김천001",2
"김천시001",2
"김치각001",3
"김치겉절이001",2
"김치광001",3
"김치보시기001",2
"김치부침개001",2
"김치움001",3
"김치전001",2
"김칫국001",2
"김칫물001",2
"김칫보001",2
"김포001",2
"김포문수산성001",2
"김포시001",2
"김프사001",2
"김해001",2
"김해경001",2
"김해소경001",2
"김해수로왕비릉001",2
"김해시001",2
"김헌001",2
"김화001",2
"김화읍001",2
"깁001",2
"깁부채001",2
"깁스001",2
"깁스002",3
"깁스붕대001",3
"깁실001",6
"깁옷001",3
"깁체001",2
"깃001",3
"깃002",4
"깃003",2
"깃004",3
"깃007",3
"깃008",3
"깃009",2
"깃간각명001",3
"깃간명001",3
"깃고대001",2
"깃그물001",2
"깃근육001",2
"깃급문기001",2
"깃기001",2
"깃기002",2
"깃꼴001",2
"깃꼴맥001",2
"깃꼴잎001",2
"깃눌러박기001",2
"깃니001",2
"깃대001",4
"깃대002",2
"깃대강이001",3
"깃대기둥001",2
"깃동잠자리001",2
"깃머리003",2
"깃무늬001",3
"깃발002",5
"깃봉001",3
"깃뿌리001",2
"깃살대001",3
"깃세포001",2
"깃신갈나무001",3
"깃옷002",3
"깃옷003",2
"깃옷신갈001",3
"깃옷신갈나무001",3
"깃저고리001",4
"깃조각001",2
"깃주머니001",2
"깃축001",4
"깃털001",3
"깊다001",2
"깊다003",3
"깊은가지001",2
"깊은숨001",3
"깊은우물001",2
"깊은흉근001",2
"깊이갈이001",2
"깊이갈이하다001",2
"깊이뿌리기001",2
"깊이심기001",2
"깊이우선탐색002",2
"깊이우선탐색법001",3
"까까머리001",6
"까까중001",2
"까까중머리001",6
"까까중이001",2
"까까중이머리001",6
"까꾸러뜨리다001",2
"까꾸러뜨리다002",2
"까꾸러뜨리다003",2
"까꾸러트리다001",2
"까꾸러트리다002",2
"까꾸러트리다003",2
"까끄라기001",2
"까닥거리다001",3
"까닥거리다002",3
"까닥까닥하다001",3
"까닥까닥하다002",3
"까닥대다001",3
"까닥대다002",3
"까닭001",2
"까닭표001",3
"까뒤집다001",3
"까뒤집다003",3
"까드락거리다001",3
"까드락까드락하다001",3
"까드락대다001",3
"까들거리다001",3
"까들까들하다001",3
"까들대다001",3
"까들막거리다001",3
"까들막까들막하다001",3
"까들막대다001",3
"까딱거리다001",3
"까딱거리다002",3
"까딱거리다003",3
"까딱까딱하다001",3
"까딱까딱하다002",3
"까딱까딱하다003",3
"까딱대다001",3
"까딱대다002",3
"까딱대다003",3
"까뜨락거리다001",3
"까뜨락까뜨락하다001",3
"까뜨락대다001",3
"까라기001",2
"까락001",2
"까르락거리다001",3
"까르락까르락하다001",3
"까르락대다001",3
"까르르거리다001",3
"까르르거리다002",3
"까르르까르르하다001",3
"까르르까르르하다002",3
"까르르대다001",3
"까르르대다002",3
"까르륵거리다001",3
"까르륵거리다002",3
"까르륵까르륵하다001",3
"까르륵까르륵하다002",3
"까르륵대다001",3
"까르륵대다002",3
"까마귀001",9
"까마귀머리001",2
"까마귀밥나무001",2
"까마귀밥여름나무001",2
"까마귀베개001",2
"까마귀자리001",2
"까마종이001",4
"까마중001",4
"까막거리다001",2
"까막거리다002",3
"까막과부001",3
"까막까막하다002",3
"까막까치001",2
"까막눈002",4
"까막눈이001",4
"까막대다001",2
"까막대다002",3
"까막딱따구리001",2
"까막솔개001",2
"까만곰팡이001",3
"까만빛001",4
"까만색001",4
"까맣다001",2
"까매지다001",2
"까무러뜨리다001",2
"까무러트리다001",2
"까무스레하다001",3
"까무스름하다001",3
"까물거리다001",2
"까물거리다002",3
"까물거리다003",2
"까물까물하다002",3
"까물대다001",2
"까물대다002",3
"까물대다003",2
"까뭇까뭇001",2
"까뭇까뭇이001",2
"까뭇하다001",3
"까바리001",5
"까밝히다001",2
"까불거리다001",2
"까불거리다002",3
"까불까불하다002",3
"까불대다001",2
"까불대다002",3
"까붐질001",2
"까붐질하다001",2
"까붙이다001",3
"까붙이다002",3
"까브리올001",2
"까슬거리다001",2
"까슬대다001",2
"까오다이교001",3
"까옥거리다001",2
"까옥까옥하다001",2
"까이통001",19
"까진고리001",2
"까집다001",3
"까집다002",3
"까치001",2
"까치무릇001",3
"까치발002",2
"까치복001",2
"까치선001",3
"까치설001",2
"까치설날001",2
"까치작거리다001",3
"까치작거리다002",2
"까치작까치작하다001",3
"까치작대다001",3
"까치작대다002",2
"까치취001",2
"까치콩001",4
"까칠남001",2
"까칠녀001",2
"까칫거리다001",3
"까칫거리다002",2
"까칫까칫하다001",3
"까칫대다001",3
"까칫대다002",2
"까투리001",5
"까풀001",2
"까풀002",2
"까풀지다001",2
"깍깍거리다001",2
"깍깍대다001",2
"깍두기001",2
"깍두기판001",4
"깍둑거리다001",3
"깍둑깍둑하다001",3
"깍둑대다001",3
"깍정이001",2
"깍지003",3
"깍지004",4
"깍지벌레001",3
"깍지연귀001",2
"깍짓손001",3
"깎기눈접001",2
"깎기뿌리접001",2
"깎기접001",7
"깎아차기001",2
"깎아치기001",2
"깎은서방님001",2
"깎은선비001",2
"깐닥거리다001",3
"깐닥깐닥하다001",3
"깐닥대다001",3
"깐돌001",2
"깐딱거리다001",3
"깐딱깐딱하다001",3
"깐딱대다001",3
"깐쇼새우001",2
"깐작거리다001",3
"깐작거리다002",3
"깐작깐작하다001",3
"깐작깐작하다002",3
"깐작대다001",3
"깐작대다002",3
"깐족거리다001",3
"깐족깐족하다001",3
"깐족대다001",3
"깐죽거리다001",2
"깐죽깐죽하다001",2
"깔001",2
"깔깔거리다001",2
"깔깔대다001",2
"깔깔이001",2
"깔끔거리다001",2
"깔끔남001",2
"깔끔녀001",2
"깔끔대다001",2
"깔딱거리다001",3
"깔딱거리다002",3
"깔딱거리다003",3
"깔딱깔딱하다001",3
"깔딱깔딱하다002",3
"깔딱깔딱하다003",3
"깔딱대다001",3
"깔딱대다002",3
"깔딱대다003",3
"깔때기001",2
"깔때기002",2
"깔때기003",3
"깔때기꼴001",2
"깔때기염001",2
"깔때기전건001",2
"깔때기핵001",3
"깔별001",3
"깔색001",2
"깔유리001",3
"깔짝거리다001",3
"깔짝거리다002",2
"깔짝거리다003",3
"깔짝깔짝하다001",3
"깔짝깔짝하다003",3
"깔짝대다001",3
"깔짝대다002",2
"깔짝대다003",3
"깔쭉거리다001",3
"깔쭉깔쭉하다001",3
"깔쭉대다001",3
"깔쭉이002",2
"깔판001",2
"깜깜001",2
"깜깜002",2
"깜깜나라002",3
"깜깜무소식001",4
"깜깜밤중002",3
"깜깜소식001",4
"깜깜절벽001",3
"깜깜히001",2
"깜깜히002",2
"깜냥깜냥001",2
"깜냥깜냥이001",2
"깜냥쌓기001",2
"깜둥이001",5
"깜둥이002",8
"깜바구001",10
"깜박거리다001",3
"깜박거리다002",3
"깜박거리다003",3
"깜박깜박하다001",3
"깜박깜박하다002",3
"깜박깜박하다003",3
"깜박대다001",3
"깜박대다002",3
"깜박대다003",3
"깜박등001",2
"깜박막001",3
"깜박임막001",3
"깜부기001",2
"깜부기균001",2
"깜부깃병001",3
"깜빡거리다001",3
"깜빡거리다002",3
"깜빡거리다003",3
"깜빡깜빡하다001",3
"깜빡깜빡하다002",3
"깜빡깜빡하다003",3
"깜빡대다001",3
"깜빡대다002",3
"깜빡대다003",3
